type,term_days,date,time,volume_mln,rate_wavg,settlement,volume_bln
Репо,1,2013-09-05,11:33,356519.2,5.5266,S0,356.5192
Репо,3,2013-09-06,11:35,485884.1,5.5192,S0,485.8841
Репо,1,2013-09-09,11:39,469092.7,5.5201,S0,469.09270000000004
Репо,1,2013-09-10,11:29,581002.3,5.5164,S0,581.0023
Репо,7,2013-09-10,13:38,1960619.4,5.5208,S1,1960.6193999999998
Репо,1,2013-09-11,11:29,254035.4,5.5897,S0,254.03539999999998
Репо,1,2013-09-12,11:31,210000.0,5.5971,S0,210.0
Репо,3,2013-09-13,11:37,243248.0,5.572,S0,243.248
Репо,91,2013-09-16,13:32,30000.8,6.5021,S2,30.000799999999998
Репо,1,2013-09-16,11:27,333196.5,5.5741,S0,333.1965
Репо,7,2013-09-17,13:29,2103063.9,5.5201,S1,2103.0639
Репо,1,2013-09-17,11:34,354250.0,5.5483,S0,354.25
Репо,1,2013-09-18,11:36,191703.1,5.6019,S0,191.7031
Репо,1,2013-09-19,11:31,200000.0,5.5815,S0,200.0
Репо,3,2013-09-20,11:30,273901.0,5.5645,S0,273.901
Репо,1,2013-09-23,11:29,290000.0,5.5584,S0,290.0
Репо,1,2013-09-24,11:29,282195.9,5.5452,S0,282.19590000000005
Репо,7,2013-09-24,13:39,2055690.3,5.5198,S1,2055.6903
Репо,1,2013-09-25,11:32,374717.3,5.54,S0,374.71729999999997
Репо,1,2013-09-26,11:30,486930.9,5.5369,S0,486.9309
Репо,3,2013-09-27,11:31,468575.1,5.5294,S0,468.57509999999996
Репо,1,2013-09-30,11:32,309075.1,5.582,S0,309.07509999999996
Репо,1,2013-10-01,11:29,350000.0,5.5648,S0,350.0
Репо,7,2013-10-01,13:35,2202936.0,5.5201,S1,2202.936
Репо,1,2013-10-02,11:36,110307.7,5.7241,S0,110.3077
Репо,1,2013-10-03,11:39,70517.9,5.8377,S0,70.5179
Репо,3,2013-10-04,11:30,70518.4,5.7636,S0,70.5184
Репо,1,2013-10-07,11:31,24789.7,5.7163,S0,24.7897
Репо,7,2013-10-08,13:42,1786674.4,5.5194,S1,1786.6743999999999
Репо,1,2013-10-08,11:31,10968.8,5.8737,S0,10.9688
Репо,1,2013-10-09,11:25,103889.9,5.5539,S0,103.8899
Репо,1,2013-10-10,11:33,460000.0,5.5317,S0,460.0
Репо,3,2013-10-11,11:35,479212.5,5.5232,S0,479.2125
Репо,1,2013-10-14,11:35,518439.6,5.5263,S0,518.4395999999999
Репо,350,2013-10-14,13:35,115.9,7.3061,S2,0.1159
Репо,1,2013-10-15,11:32,170000.0,5.7575,S0,170.0
Репо,7,2013-10-15,13:31,1676722.9,5.5314,S1,1676.7229
Репо,1,2013-10-16,15:58,162816.4,5.7664,S0,162.8164
Репо,1,2013-10-17,11:29,150000.0,5.7627,S0,150.0
Репо,3,2013-10-18,11:29,190000.0,5.7245,S0,190.0
Репо,1,2013-10-21,11:31,290000.0,5.6222,S0,290.0
Репо,91,2013-10-21,14:27,0.0,0.0,S2,0.0
Репо,1,2013-10-22,11:29,220000.0,5.6506,S0,220.0
Репо,7,2013-10-22,13:35,2006368.5,5.5217,S1,2006.3685
Репо,1,2013-10-23,11:40,10000.0,6.2954,S0,10.0
Репо,1,2013-10-24,11:32,80000.0,5.9882,S0,80.0
Репо,3,2013-10-25,11:29,272721.5,5.5927,S0,272.7215
Репо,1,2013-10-28,11:37,312003.7,5.5658,S0,312.00370000000004
Репо,7,2013-10-29,14:06,1987973.1,5.5214,S1,1987.9731000000002
Репо,1,2013-10-29,11:39,259615.0,5.5957,S0,259.615
Репо,1,2013-10-30,11:41,247867.5,5.5731,S0,247.8675
Репо,1,2013-10-31,11:28,239912.2,5.5882,S0,239.9122
Репо,4,2013-11-01,11:40,246322.0,5.5721,S0,246.322
Репо,1,2013-11-05,11:34,170000.0,5.6928,S0,170.0
Репо,7,2013-11-05,13:28,1891962.3,5.5267,S1,1891.9623000000001
Репо,1,2013-11-06,11:32,180000.0,5.6877,S0,180.0
Репо,1,2013-11-07,11:31,150000.0,5.7114,S0,150.0
Репо,3,2013-11-08,11:32,50000.0,5.7605,S0,50.0
Репо,1,2013-11-11,11:30,140000.0,5.5582,S0,140.0
Репо,1,2013-11-12,11:34,150000.0,5.5883,S0,150.0
Репо,7,2013-11-12,13:43,2120000.0,5.5207,S1,2120.0
Репо,1,2013-11-13,12:37,40000.0,5.8717,S0,40.0
Репо,1,2013-11-14,11:47,150000.0,5.6704,S0,150.0
Репо,3,2013-11-15,11:28,201545.8,5.5777,S0,201.54579999999999
Репо,91,2013-11-18,13:27,1220.5,6.5172,S2,1.2205
Репо,1,2013-11-18,11:47,180000.0,5.6134,S0,180.0
Репо,7,2013-11-19,13:26,2189201.7,5.5212,S1,2189.2017
Репо,1,2013-11-19,11:29,150000.0,5.6418,S0,150.0
Репо,1,2013-11-20,11:32,168983.1,5.6251,S0,168.9831
Репо,1,2013-11-21,11:27,160000.0,5.6371,S0,160.0
Репо,3,2013-11-22,11:29,208693.2,5.6032,S0,208.69320000000002
Репо,1,2013-11-25,11:33,278993.4,5.5659,S0,278.9934
Репо,1,2013-11-26,11:41,285984.6,5.5818,S0,285.9846
Репо,7,2013-11-26,13:32,2246637.9,5.52,S1,2246.6378999999997
Репо,1,2013-11-27,11:41,286268.5,5.5796,S0,286.2685
Репо,1,2013-11-28,11:36,305539.6,5.5859,S0,305.53959999999995
Репо,3,2013-11-29,11:30,307722.8,5.5903,S0,307.7228
Репо,1,2013-12-02,11:37,315541.2,5.5698,S0,315.5412
Репо,7,2013-12-03,13:27,2008689.8,5.5224,S1,2008.6898
Репо,1,2013-12-03,11:36,320553.4,5.5706,S0,320.5534
Репо,1,2013-12-04,11:41,280979.0,5.5735,S0,280.979
Репо,1,2013-12-05,11:31,257887.8,5.5441,S0,257.88779999999997
Репо,3,2013-12-06,11:28,384342.0,5.5287,S0,384.342
Репо,1,2013-12-09,11:28,435129.9,5.5271,S0,435.1299
Репо,7,2013-12-10,13:26,2568265.5,5.5164,S1,2568.2655
Репо,1,2013-12-10,11:38,636709.6,5.5152,S0,636.7096
Репо,1,2013-12-11,11:40,279451.3,5.5526,S0,279.4513
Репо,1,2013-12-12,11:38,260000.0,5.6106,S0,260.0
Репо,3,2013-12-13,11:35,310000.0,5.612,S0,310.0
Репо,91,2013-12-16,13:41,40239.3,6.5505,S2,40.2393
Репо,1,2013-12-16,11:40,321312.1,5.5923,S0,321.3121
Репо,1,2013-12-17,11:36,330722.8,5.5917,S0,330.7228
Репо,7,2013-12-17,13:33,2450479.6,5.5181,S1,2450.4796
Репо,1,2013-12-18,11:27,388695.2,5.5749,S0,388.6952
Репо,1,2013-12-19,11:44,491629.2,5.5367,S0,491.6292
Репо,3,2013-12-20,11:43,512380.1,5.5291,S0,512.3801
Репо,1,2013-12-23,11:34,540060.8,5.5262,S0,540.0608000000001
Репо,1,2013-12-24,11:37,550100.0,5.5228,S0,550.1
Репо,21,2013-12-24,13:41,1523033.8,5.5227,S1,1523.0338000000002
Репо,1,2013-12-25,11:39,1451772.3,5.5509,S0,1451.7723
Репо,1,2013-12-26,11:40,1551936.6,5.5256,S0,1551.9366
Репо,3,2013-12-27,11:41,1552739.5,5.5225,S0,1552.7395
Репо,10,2013-12-30,11:35,1311425.3,5.536,S0,1311.4253
Репо,1,2014-01-09,11:32,974053.7,5.548,S0,974.0536999999999
Репо,3,2014-01-10,11:31,940000.0,5.532,S0,940.0
Репо,1,2014-01-13,11:37,830000.0,5.5558,S0,830.0
Репо,7,2014-01-14,13:33,2230000.0,5.5222,S1,2230.0
Репо,1,2014-01-14,11:29,880000.0,5.549,S0,880.0
Репо,1,2014-01-15,11:26,214630.7,5.6346,S0,214.63070000000002
Репо,1,2014-01-16,11:29,110000.0,5.6191,S0,110.0
Репо,3,2014-01-17,11:36,90000.0,5.7132,S0,90.0
Репо,1,2014-01-20,11:31,250000.0,5.6316,S0,250.0
Репо,7,2014-01-21,13:47,2560000.0,5.5183,S1,2560.0
Репо,1,2014-01-21,11:30,370000.0,5.5547,S0,370.0
Репо,1,2014-01-22,11:34,10043.4,6.3721,S0,10.0434
Репо,1,2014-01-23,11:40,50330.1,6.1988,S0,50.3301
Репо,3,2014-01-24,11:31,30406.4,6.3551,S0,30.4064
Репо,1,2014-01-27,11:27,225187.4,5.6383,S0,225.1874
Репо,1,2014-01-28,11:29,314929.4,5.5576,S0,314.92940000000004
Репо,7,2014-01-28,13:29,2651396.8,5.5183,S1,2651.3968
Репо,1,2014-01-29,11:54,60000.0,6.1203,S0,60.0
Репо,1,2014-01-30,11:35,10280.6,6.4017,S0,10.2806
Репо,3,2014-01-31,11:30,40000.0,6.3213,S0,40.0
Репо,7,2014-02-04,13:32,2300000.0,5.5526,S1,2300.0
Репо,7,2014-02-11,13:31,2180000.0,5.5564,S1,2180.0
Репо,7,2014-02-18,13:39,2260000.0,5.5532,S1,2260.0
Репо,7,2014-02-25,13:42,2220000.0,5.5674,S1,2220.0
Репо,7,2014-03-04,13:52,2371297.7,7.1631,S1,2371.2977
Репо,1,2014-03-04,11:54,368218.5,7.3351,S0,368.2185
Репо,7,2014-03-11,13:48,2210000.0,7.1358,S1,2210.0
Репо,3,2014-03-14,11:27,90000.0,7.4644,S0,90.0
Репо,1,2014-03-17,11:38,400000.0,7.0784,S0,400.0
Репо,1,2014-03-18,11:26,390000.0,7.0654,S0,390.0
Репо,7,2014-03-18,13:28,2586556.2,7.0856,S1,2586.5562
Репо,1,2014-03-24,11:37,120919.4,7.2845,S0,120.9194
Репо,1,2014-03-25,11:43,205799.0,7.0638,S0,205.799
Репо,7,2014-03-25,13:45,2757265.1,7.0459,S1,2757.2651
Репо,1,2014-03-26,11:34,152322.9,7.0779,S0,152.3229
Репо,1,2014-03-27,11:38,200000.0,7.0576,S0,200.0
Репо,3,2014-03-28,11:30,282625.5,7.0411,S0,282.6255
Репо,1,2014-03-31,11:36,198448.9,7.0733,S0,198.44889999999998
Репо,1,2014-04-01,11:42,210000.0,7.0749,S0,210.0
Репо,7,2014-04-01,13:41,2868853.8,7.0448,S1,2868.8538
Репо,7,2014-04-08,13:29,3010000.0,7.0379,S1,3010.0
Репо,7,2014-04-15,13:30,2800000.0,7.0773,S1,2800.0
Репо,2,2014-04-21,11:39,290000.0,7.105,S0,290.0
Репо,7,2014-04-22,13:40,3163667.2,7.0446,S1,3163.6672000000003
Репо,2,2014-04-28,11:37,118420.0,7.5812,S0,118.42
Репо,7,2014-04-29,15:03,3148207.7,7.5461,S1,3148.2077000000004
Репо,7,2014-05-06,14:28,3286274.6,7.543,S1,3286.2746
Репо,7,2014-05-13,13:42,2950000.0,7.5716,S1,2950.0
Репо,1,2014-05-20,11:32,196297.5,7.5984,S0,196.2975
Репо,7,2014-05-20,13:37,3144980.0,7.551,S1,3144.98
Репо,7,2014-05-27,13:41,2773578.3,7.5613,S1,2773.5782999999997
Репо,7,2014-06-03,13:38,2366405.6,7.563,S1,2366.4056
Репо,7,2014-06-10,13:30,2388484.4,7.5725,S1,2388.4844
Репо,7,2014-06-17,13:40,2480000.0,7.5673,S1,2480.0
Репо,7,2014-06-24,13:34,2567174.9,7.5573,S1,2567.1749
Репо,7,2014-07-01,13:55,2250000.0,7.5866,S1,2250.0
Репо,7,2014-07-08,13:33,2450000.0,7.5892,S1,2450.0
Репо,7,2014-07-15,13:45,2703206.9,7.5739,S1,2703.2069
Репо,2,2014-07-21,11:58,50229.8,7.6443,S0,50.229800000000004
Репо,1,2014-07-22,11:27,115366.1,7.566,S0,115.3661
Репо,7,2014-07-22,13:55,2887954.9,7.5671,S1,2887.9548999999997
Репо,2,2014-07-28,11:50,67812.6,8.0671,S0,67.8126
Репо,7,2014-07-29,13:34,2680000.0,8.0838,S1,2680.0
Репо,7,2014-08-05,13:32,2290000.0,8.0831,S1,2290.0
Репо,7,2014-08-12,13:31,2340000.0,8.0904,S1,2340.0
Репо,7,2014-08-19,13:41,2579496.5,8.097,S1,2579.4965
Репо,7,2014-08-26,13:33,2410000.0,8.0823,S1,2410.0
Репо,7,2014-09-02,13:36,2100000.0,8.0995,S1,2100.0
Репо,7,2014-09-09,13:36,2250000.0,8.0858,S1,2250.0
Репо,7,2014-09-16,13:41,2150000.0,8.1178,S1,2150.0
Репо,6,2014-09-18,11:37,150000.0,8.3988,S0,150.0
Репо,7,2014-09-23,13:28,2400000.0,8.1618,S1,2400.0
Репо,7,2014-09-30,13:36,1830000.0,8.3173,S1,1830.0
Репо,7,2014-10-07,13:44,1990000.0,8.1677,S1,1990.0
Репо,2,2014-10-13,11:33,220000.0,8.077,S0,220.0
Репо,7,2014-10-14,13:38,2380000.0,8.1211,S1,2380.0
Репо,3,2014-10-17,11:38,300000.0,8.1183,S0,300.0
Репо,2,2014-10-20,11:31,320000.0,8.1284,S0,320.0
Репо,7,2014-10-21,13:39,2769228.9,8.1338,S1,2769.2289
Репо,2,2014-10-27,11:29,120329.0,8.0744,S0,120.329
Репо,7,2014-10-28,13:32,2881071.3,8.0993,S1,2881.0712999999996
Репо,7,2014-10-31,14:03,2850000.0,8.1326,S5,2850.0
Репо,7,2014-11-11,13:46,2695000.0,9.6931,S1,2695.0
Репо,7,2014-11-18,13:37,2690000.0,9.7191,S1,2690.0
Репо,7,2014-11-25,14:12,2790000.0,9.9392,S1,2790.0
Репо,1,2014-11-25,11:51,200000.0,10.1037,S0,200.0
Репо,7,2014-12-02,13:34,2770000.0,9.8781,S1,2770.0
Репо,7,2014-12-09,13:34,3210000.0,9.9776,S1,3210.0
Репо,7,2014-12-16,13:40,3101253.8,17.3901,S1,3101.2538
Репо,1,2014-12-17,11:40,150000.0,17.4883,S0,150.0
Репо,3,2014-12-19,11:36,487731.3,17.1264,S0,487.7313
Репо,1,2014-12-22,11:28,368828.6,17.1215,S0,368.8286
Репо,1,2014-12-23,11:32,332243.4,17.1513,S0,332.2434
Репо,6,2014-12-23,13:32,3003298.4,17.2505,S1,3003.2984
Репо,1,2014-12-24,11:37,167639.3,17.0922,S0,167.6393
Репо,1,2014-12-25,11:35,187627.6,17.047,S0,187.6276
Репо,3,2014-12-26,11:33,215646.1,17.0628,S0,215.64610000000002
Репо,1,2014-12-29,11:43,230000.0,17.2022,S0,230.0
Репо,15,2014-12-30,13:34,2690000.0,17.356,S0,2690.0
Репо,7,2015-01-13,13:32,2450000.0,17.3014,S1,2450.0
Репо,7,2015-01-20,13:43,2200000.0,17.3989,S1,2200.0
Репо,7,2015-01-27,13:31,2070000.0,17.4435,S1,2070.0
Репо,7,2015-02-03,13:36,1300000.0,15.6027,S1,1300.0
Репо,7,2015-02-10,13:33,1200000.0,15.7314,S1,1200.0
Репо,7,2015-02-17,13:35,1450000.0,15.7162,S1,1450.0
Репо,7,2015-02-24,13:43,1430000.0,15.7404,S1,1430.0
Репо,7,2015-03-03,13:33,1330000.0,15.7768,S1,1330.0
Репо,7,2015-03-10,13:31,1350000.0,15.7224,S1,1350.0
Репо,7,2015-03-17,13:32,1450000.0,14.4327,S1,1450.0
Репо,1,2015-03-19,11:33,170000.0,14.5026,S0,170.0
Репо,7,2015-03-24,13:34,1570000.0,14.3721,S1,1570.0
Репо,1,2015-03-26,11:32,180000.0,14.513,S0,180.0
Репо,2,2015-03-30,11:44,340000.0,14.361,S0,340.0
Репо,7,2015-03-31,13:45,1650000.0,14.3806,S1,1650.0
Репо,7,2015-04-07,13:32,1451899.7,14.2557,S1,1451.8997
Репо,7,2015-04-14,13:50,2060000.0,14.2231,S1,2060.0
Репо,2,2015-04-20,11:37,230000.0,14.3658,S0,230.0
Репо,7,2015-04-21,13:42,2360000.0,14.2354,S1,2360.0
Репо,2,2015-04-27,11:33,101562.8,14.2019,S0,101.56280000000001
Репо,7,2015-04-28,13:32,2127797.9,14.1756,S1,2127.7979
Репо,1,2015-04-29,11:28,133954.5,14.1337,S0,133.9545
Репо,7,2015-05-05,13:49,2241441.1,12.6646,S1,2241.4411
Репо,7,2015-05-12,13:33,1620000.0,12.7163,S1,1620.0
Репо,7,2015-05-19,13:38,2170000.0,12.6662,S1,2170.0
Репо,7,2015-05-26,13:33,1780000.0,12.7179,S1,1780.0
Репо,7,2015-06-02,13:32,1290000.0,12.8281,S1,1290.0
Репо,3,2015-06-05,11:35,200000.0,13.024,S0,200.0
Репо,1,2015-06-08,11:32,260000.0,13.0735,S0,260.0
Репо,7,2015-06-09,13:32,1580000.0,12.8966,S1,1580.0
Репо,7,2015-06-16,13:31,1700000.0,11.9081,S1,1700.0
Репо,7,2015-06-23,13:31,1570000.0,12.0137,S1,1570.0
Репо,7,2015-06-30,13:33,1450000.0,12.1121,S1,1450.0
Репо,7,2015-07-07,13:32,1370000.0,12.044,S1,1370.0
Репо,7,2015-07-14,13:31,1230000.0,12.0619,S1,1230.0
Репо,7,2015-07-21,13:37,1620000.0,12.0342,S1,1620.0
Репо,7,2015-07-28,13:30,1590000.0,12.0098,S1,1590.0
Репо,7,2015-08-04,13:28,1120000.0,11.5412,S1,1120.0
Репо,7,2015-08-11,13:36,900000.0,11.5813,S1,900.0
Репо,7,2015-08-18,13:32,1080000.0,11.5668,S1,1080.0
Репо,7,2015-08-25,13:35,1230000.0,11.4867,S1,1230.0
Репо,7,2015-09-01,13:35,730000.0,11.612,S1,730.0
Репо,7,2015-09-08,13:31,950000.0,11.5711,S1,950.0
Репо,7,2015-09-15,13:30,1100000.0,11.595,S1,1100.0
Репо,7,2015-09-22,13:28,1440000.0,11.6324,S1,1440.0
Репо,7,2015-09-29,13:38,910000.0,11.7308,S1,910.0
Репо,7,2015-10-06,13:32,730000.0,11.7666,S1,730.0
Репо,7,2015-10-13,15:05,1030000.0,11.7024,S1,1030.0
Репо,7,2015-10-20,13:32,1160000.0,11.7315,S1,1160.0
Репо,8,2015-10-27,13:31,1090000.0,11.718,S1,1090.0
Репо,6,2015-11-03,13:28,570000.0,11.8557,S2,570.0
Репо,7,2015-11-10,13:28,770000.0,11.7838,S1,770.0
Репо,7,2015-11-17,13:31,990000.0,11.7681,S1,990.0
Репо,7,2015-11-24,13:29,950000.0,11.7731,S1,950.0
Репо,7,2015-12-01,13:30,550000.0,11.8442,S1,550.0
Репо,7,2015-12-08,13:27,750000.0,11.8434,S1,750.0
Репо,7,2015-12-15,13:34,1000000.0,11.8405,S1,1000.0
Репо,7,2015-12-22,13:31,1315514.2,11.808,S1,1315.5141999999998
Репо,14,2015-12-29,13:31,1442081.6,11.6007,S1,1442.0816
Репо,7,2016-01-12,13:34,840000.0,11.8556,S1,840.0
Репо,7,2016-01-19,13:31,620000.0,11.9073,S1,620.0
Репо,7,2016-01-26,13:58,770000.0,11.914,S1,770.0
Репо,7,2016-02-02,13:32,100000.0,12.0039,S1,100.0
Репо,7,2016-02-09,13:37,380000.0,11.7468,S1,380.0
Репо,7,2016-02-16,13:41,540000.0,11.4951,S1,540.0
Репо,7,2016-02-20,13:33,490000.0,11.6209,S4,490.0
Репо,7,2016-03-01,13:33,430000.0,11.6856,S1,430.0
Репо,7,2016-03-04,13:40,440000.0,11.7805,S5,440.0
Репо,7,2016-03-15,14:19,670000.0,11.6965,S1,670.0
Репо,7,2016-03-22,13:37,800000.0,11.5334,S1,800.0
Репо,7,2016-03-29,13:35,660000.0,11.5995,S1,660.0
Репо,7,2016-04-05,13:30,220000.0,11.8466,S1,220.0
Репо,7,2016-04-12,14:32,250000.0,11.7253,S1,250.0
Репо,7,2016-04-19,13:34,540000.0,11.3512,S1,540.0
Репо,7,2016-04-26,13:43,431064.2,11.3323,S1,431.0642
Репо,7,2016-04-29,13:32,410000.0,11.2924,S5,410.0
Репо,7,2016-05-10,13:30,210000.0,11.4927,S1,210.0
Репо,7,2016-05-17,13:35,430000.0,11.4623,S1,430.0
Репо,7,2016-05-24,13:30,610000.0,11.4731,S1,610.0
Репо,7,2016-05-31,13:29,150000.0,11.9505,S1,150.0
Репо,7,2016-06-07,13:36,180000.0,11.9321,S1,180.0
Репо,7,2016-06-14,13:30,150000.0,11.4529,S1,150.0
Репо,7,2016-06-21,13:30,360000.0,11.2432,S1,360.0
Репо,7,2016-06-28,13:30,370000.0,11.264,S1,370.0
Репо,7,2016-07-05,13:33,100000.0,11.5018,S1,100.0
Репо,7,2016-07-12,13:30,120000.0,11.5119,S1,120.0
Репо,7,2016-07-19,13:30,529253.4,10.8696,S1,529.2534
Репо,7,2016-07-26,13:29,480000.0,10.8308,S1,480.0
Репо,7,2016-08-02,13:28,10000.0,11.6959,S1,10.0
Репо,7,2016-08-16,13:39,100000.0,11.4815,S1,100.0
Репо,7,2016-08-23,13:32,320000.0,10.9585,S1,320.0
Репо,7,2016-09-20,13:47,620000.0,10.2052,S1,620.0
Репо,2,2017-01-30,11:43,270000.0,10.232,S0,270.0
Репо,1,2020-03-10,11:35,500000.0,6.039,S0,500.0
Репо,3,2020-03-13,11:33,79958.0,6.1512,S0,79.958
Репо,1,2020-03-19,11:34,250180.1,6.0493,S0,250.1801
Репо,7,2020-03-30,11:57,500000.0,6.1643,S0,500.0
Репо,6,2020-03-31,11:35,368892.3,6.0033,S0,368.8923
Репо,2,2020-04-06,11:33,424706.8,6.132,S0,424.7068
Репо,3,2020-04-24,11:32,153926.6,6.0021,S0,153.9266
Репо,2,2020-04-27,11:39,500000.0,5.5019,S0,500.0
Репо,6,2020-04-30,11:37,500000.0,5.5901,S0,500.0
Репо,6,2020-05-06,11:29,779845.0,5.5126,S0,779.845
Репо,28,2020-05-25,11:18,0.0,,S2,0.0
Репо,29,2020-06-22,13:20,0.0,,S1,0.0
Репо,365,2020-06-22,12:34,5100.0,4.75,S1,5.1
Репо,28,2020-07-20,13:18,0.0,,S2,0.0
Репо,364,2020-07-20,11:19,0.0,,S2,0.0
Репо,364,2020-08-17,11:28,0.0,,S2,0.0
Репо,28,2020-08-17,13:19,0.0,,S2,0.0
Репо,364,2020-09-14,11:29,0.0,,S2,0.0
Репо,28,2020-09-14,13:21,0.0,,S2,0.0
Репо,364,2020-10-12,11:42,20010.0,4.5,S2,20.01
Репо,28,2020-10-12,13:49,600010.0,4.35,S2,600.01
Репо,364,2020-11-09,11:25,0.0,,S2,0.0
Репо,28,2020-11-09,13:32,1200020.0,4.35,S2,1200.02
Репо,364,2020-12-07,12:00,10525.7,4.7123,S2,10.5257
Репо,35,2020-12-07,13:39,806845.0,4.3501,S2,806.845
Репо,364,2021-01-11,11:45,10310.0,4.5,S2,10.31
Репо,35,2021-01-11,13:29,1102156.3,4.35,S2,1102.1563
Репо,364,2021-02-15,11:25,0.0,,S2,0.0
Репо,35,2021-02-15,13:39,50010.0,4.35,S2,50.01
Репо,28,2021-03-22,13:28,50010.0,4.6,S2,50.01
Репо,364,2021-03-22,11:33,5166.1,4.9032,S2,5.1661
Репо,364,2021-04-19,11:40,1161.6,4.75,S2,1.1616
Репо,28,2021-04-19,13:49,100000.0,4.6,S2,100.0
Репо,364,2021-05-17,11:21,0.0,,S2,0.0
Репо,35,2021-05-17,13:32,100000.0,5.1,S2,100.0
Репо,364,2021-06-21,11:23,0.0,,S2,0.0
Репо,28,2021-06-21,13:37,100000.0,5.6,S2,100.0
Репо,364,2021-07-19,11:26,20.0,5.75,S2,0.02
Репо,28,2021-07-19,13:31,100000.0,5.8303,S2,100.0
Репо,28,2021-08-16,13:39,100000.0,6.603,S2,100.0
Репо,364,2021-08-16,11:37,20.0,6.75,S2,0.02
Репо,28,2021-09-13,13:38,60000.0,6.8517,S2,60.0
Репо,364,2021-09-13,11:30,20.0,7.0,S2,0.02
Репо,364,2021-10-11,11:40,20.0,7.0,S2,0.02
Репо,28,2021-10-11,13:28,100000.0,7.0825,S2,100.0
Репо,364,2021-11-08,11:45,270.0,7.75,S2,0.27
Репо,28,2021-11-08,13:30,100000.0,7.6301,S2,100.0
Репо,364,2021-12-06,11:43,20.0,7.75,S2,0.02
Репо,35,2021-12-06,13:31,100000.0,7.9252,S2,100.0
Репо,364,2022-01-10,11:34,100000.0,8.7705,S2,100.0
Репо,35,2022-01-10,13:25,30010.0,8.9001,S2,30.01
Репо,364,2022-02-14,11:27,20.0,9.75,S2,0.02
Репо,35,2022-02-14,13:31,100000.0,9.9,S2,100.0
Репо,1,2022-02-24,11:42,874085.5,9.7209,S0,874.0855
Репо,3,2022-02-25,11:33,1929161.6,9.5454,S0,1929.1616000000001
Репо,1,2022-02-28,11:31,3037544.9,20.0051,S0,3037.5449
Репо,1,2022-03-01,11:30,2394983.5,20.0109,S0,2394.9835
Репо,7,2022-03-01,13:55,4141630.2,20.0011,S1,4141.6302000000005
Репо,1,2022-03-03,11:33,513900.2,20.0108,S0,513.9002
Репо,5,2022-03-04,13:32,678701.3,20.0155,S0,678.7013000000001
Репо,1,2022-03-09,11:31,1634617.8,20.0087,S0,1634.6178
Репо,7,2022-03-09,13:36,3000000.0,20.0031,S0,3000.0
Репо,1,2022-03-10,11:29,2107634.0,20.0017,S0,2107.634
Репо,3,2022-03-11,11:28,1990318.4,20.0018,S0,1990.3183999999999
Репо,1,2022-03-14,11:30,2104271.1,20.0017,S0,2104.2711
Репо,1,2022-03-15,11:31,2439210.3,20.0014,S0,2439.2102999999997
Репо,7,2022-03-15,13:31,3000000.0,20.0353,S1,3000.0
Репо,1,2022-03-16,12:11,2045150.4,20.0084,S0,2045.1504
Репо,1,2022-03-17,11:32,1940310.0,20.0064,S0,1940.31
Репо,3,2022-03-18,11:31,1964966.9,20.0034,S0,1964.9669
Репо,364,2022-03-21,15:32,10167.4,20.2537,S2,10.167399999999999
Репо,1,2022-03-21,11:25,1709713.3,20.0042,S0,1709.7133000000001
Репо,28,2022-03-21,14:25,11158.6,20.1557,S2,11.1586
Репо,7,2022-03-22,13:31,3514655.2,20.0277,S1,3514.6552
Репо,1,2022-03-22,11:35,1401382.0,20.0048,S0,1401.382
Репо,1,2022-03-23,11:42,796122.2,20.029,S0,796.1221999999999
Репо,1,2022-03-24,11:38,413894.7,20.0092,S0,413.8947
Репо,3,2022-03-25,11:33,622758.1,20.0011,S0,622.7581
Репо,1,2022-03-28,11:48,823961.7,20.0051,S0,823.9617
Репо,1,2022-03-29,11:31,534188.0,20.0101,S0,534.188
Репо,7,2022-03-29,13:33,1480506.8,20.0154,S1,1480.5068
Репо,1,2022-03-30,11:34,1000000.0,20.021,S0,1000.0
Репо,1,2022-03-31,11:33,727327.5,20.0063,S0,727.3275
Репо,3,2022-04-01,11:25,310786.0,20.0016,S0,310.786
Репо,1,2022-04-04,11:32,308896.4,20.0005,S0,308.8964
Репо,1,2022-04-05,11:28,209543.3,20.0008,S0,209.5433
Репо,7,2022-04-05,13:29,1500000.0,20.017,S1,1500.0
Репо,7,2022-04-12,13:40,760000.0,17.109,S1,760.0
Репо,364,2022-04-18,11:33,7040.3,17.25,S2,7.0403
Репо,28,2022-04-18,13:32,20.0,17.1,S2,0.02
Репо,7,2022-04-19,13:28,1187114.3,17.0297,S1,1187.1143
Репо,7,2022-04-26,13:31,689173.8,17.0311,S1,689.1738
Репо,7,2022-05-04,13:31,550000.0,14.1891,S0,550.0
Репо,7,2022-05-11,13:32,200000.0,14.313,S0,200.0
Репо,364,2022-05-16,11:28,1192.8,14.25,S2,1.1927999999999999
Репо,35,2022-05-16,13:34,100000.0,14.1,S2,100.0
Репо,364,2022-06-20,11:26,33.5,9.75,S2,0.0335
Репо,28,2022-06-20,13:40,100000.0,9.6,S2,100.0
Репо,364,2022-07-18,11:26,1020.0,9.75,S2,1.02
Репо,28,2022-07-18,13:27,20.0,9.6,S2,0.02
Репо,364,2022-08-15,11:29,310.0,8.25,S2,0.31
Репо,28,2022-08-15,13:32,3420.0,8.1471,S2,3.42
Репо,28,2022-09-12,13:34,20.0,8.1,S2,0.02
